appid,title,detail_link
3439600,AlphaFurry,https://store.steampowered.com/app/3439600/AlphaFurry/?snr=1_7_7_230_150_249
2619900,Tiny Breakers Camp,https://store.steampowered.com/app/2619900/Tiny_Breakers_Camp/?snr=1_7_7_230_150_249
1678320,Heat Death,https://store.steampowered.com/app/1678320/Heat_Death/?snr=1_7_7_230_150_249
1773180,The Matriarch,https://store.steampowered.com/app/1773180/The_Matriarch/?snr=1_7_7_230_150_249
619570,Agents of Mayhem - Johnny Gat Agent Pack,https://store.steampowered.com/app/619570/Agents_of_Mayhem__Johnny_Gat_Agent_Pack/?snr=1_7_7_230_150_249
2395810,富豪派对重制版,https://store.steampowered.com/app/2395810/_/?snr=1_7_7_230_150_249
653060,The Siege and the Sandfox,https://store.steampowered.com/app/653060/The_Siege_and_the_Sandfox/?snr=1_7_7_230_150_249
1692510,Boo Party,https://store.steampowered.com/app/1692510/Boo_Party/?snr=1_7_7_230_150_249
2441100,Unrooted,https://store.steampowered.com/app/2441100/Unrooted/?snr=1_7_7_230_150_249
1735980,Love Flute,https://store.steampowered.com/app/1735980/Love_Flute/?snr=1_7_7_230_150_249
691490,Bloons TD 5 - Samurai Ninja Monkey Skin,https://store.steampowered.com/app/691490/Bloons_TD_5__Samurai_Ninja_Monkey_Skin/?snr=1_7_7_230_150_249
3288510,Spacecaps,https://store.steampowered.com/app/3288510/Spacecaps/?snr=1_7_7_230_150_249
3691680,Anomalous Railroad Crossing,https://store.steampowered.com/app/3691680/Anomalous_Railroad_Crossing/?snr=1_7_7_230_150_249
780280,Summer Funland,https://store.steampowered.com/app/780280/Summer_Funland/?snr=1_7_7_230_150_249
2701910,Ancient Russian Life Simulator,https://store.steampowered.com/app/2701910/Ancient_Russian_Life_Simulator/?snr=1_7_7_230_150_249
1604250,Tortuga - A Pirate's Tale,https://store.steampowered.com/app/1604250/Tortuga__A_Pirates_Tale/?snr=1_7_7_230_150_249
2524480,Cozy Space,https://store.steampowered.com/app/2524480/Cozy_Space/?snr=1_7_7_230_150_249
639270,Operation Warcade VR,https://store.steampowered.com/app/639270/Operation_Warcade_VR/?snr=1_7_7_230_150_249
33780,Drakensang - Phileasson's Secret,https://store.steampowered.com/app/33780/Drakensang__Phileassons_Secret/?snr=1_7_7_230_150_249
2330840,GirlFriend VR Desktop Mode,https://store.steampowered.com/app/2330840/GirlFriend_VR_Desktop_Mode/?snr=1_7_7_230_150_249
2539310,Antikiller,https://store.steampowered.com/app/2539310/Antikiller/?snr=1_7_7_230_150_249
3319740,Learn Japanese Kana & Vocab with Sushi,https://store.steampowered.com/app/3319740/Learn_Japanese_Kana__Vocab_with_Sushi/?snr=1_7_7_230_150_249
928100,Coloring Pixels - RPG Book,https://store.steampowered.com/app/928100/Coloring_Pixels__RPG_Book/?snr=1_7_7_230_150_249
2601750,Animal Trail ☆ Girlish Square 2,https://store.steampowered.com/app/2601750/Animal_Trail__Girlish_Square_2/?snr=1_7_7_230_150_249
292600,Duet,https://store.steampowered.com/app/292600/Duet/?snr=1_7_7_230_150_249
4092610,101 Dogs Hidden in Ireland,https://store.steampowered.com/app/4092610/101_Dogs_Hidden_in_Ireland/?snr=1_7_7_230_150_249
757330,qop 2,https://store.steampowered.com/app/757330/qop_2/?snr=1_7_7_230_150_249
882900,Lu Bu Maker,https://store.steampowered.com/app/882900/Lu_Bu_Maker/?snr=1_7_7_230_150_249
1341220,BlackJack Math,https://store.steampowered.com/app/1341220/BlackJack_Math/?snr=1_7_7_230_150_249
646330,Darkness and Flame: Missing Memories Collector's Edition,https://store.steampowered.com/app/646330/Darkness_and_Flame_Missing_Memories_Collectors_Edition/?snr=1_7_7_230_150_249
1348690,Oaken,https://store.steampowered.com/app/1348690/Oaken/?snr=1_7_7_230_150_249
2197050,Xmas Apocalypse,https://store.steampowered.com/app/2197050/Xmas_Apocalypse/?snr=1_7_7_230_150_249
2687940,Slot Shots Pinball Ultimate Edition,https://store.steampowered.com/app/2687940/Slot_Shots_Pinball_Ultimate_Edition/?snr=1_7_7_230_150_249
335420,ルナティックドーン 前途への道標,https://store.steampowered.com/app/335420/_/?snr=1_7_7_230_150_249
3269260,Mafia: The Old Country - Padrino Pack,https://store.steampowered.com/app/3269260/Mafia_The_Old_Country__Padrino_Pack/?snr=1_7_7_230_150_249
40320,Rush for Berlin Gold,https://store.steampowered.com/app/40320/Rush_for_Berlin_Gold/?snr=1_7_7_230_150_249
967390,Chronos: Before the Ashes,https://store.steampowered.com/app/967390/Chronos_Before_the_Ashes/?snr=1_7_7_230_150_249
407780,Lethe - Episode One,https://store.steampowered.com/app/407780/Lethe__Episode_One/?snr=1_7_7_230_150_249
2555210,Do Not Feed the Monkeys 2099 - Four Cage Gourmet Pack,https://store.steampowered.com/app/2555210/Do_Not_Feed_the_Monkeys_2099__Four_Cage_Gourmet_Pack/?snr=1_7_7_230_150_249
2112680,Darkness Revenge,https://store.steampowered.com/app/2112680/Darkness_Revenge/?snr=1_7_7_230_150_249
2003990,Arcade Sundown,https://store.steampowered.com/app/2003990/Arcade_Sundown/?snr=1_7_7_230_150_249
3251300,Jonah Lomu Rugby Challenge 4,https://store.steampowered.com/app/3251300/Jonah_Lomu_Rugby_Challenge_4/?snr=1_7_7_230_150_249
2090980,Ninja or Die: Shadow of the Sun,https://store.steampowered.com/app/2090980/Ninja_or_Die_Shadow_of_the_Sun/?snr=1_7_7_230_150_249
3557410,Blackthorn Arena: Reforged - Shadow of Wuxia,https://store.steampowered.com/app/3557410/Blackthorn_Arena_Reforged__Shadow_of_Wuxia/?snr=1_7_7_230_150_249
1192340,"Gunvolt Chronicles: Luminous Avenger iX - Extra Mission: ""VS ???""",https://store.steampowered.com/app/1192340/Gunvolt_Chronicles_Luminous_Avenger_iX__Extra_Mission_VS/?snr=1_7_7_230_150_249
1690,Space Empires V,https://store.steampowered.com/app/1690/Space_Empires_V/?snr=1_7_7_230_150_249
1363850,THE IMPOSSIBLE,https://store.steampowered.com/app/1363850/THE_IMPOSSIBLE/?snr=1_7_7_230_150_249
3337220,That Level Again,https://store.steampowered.com/app/3337220/That_Level_Again/?snr=1_7_7_230_150_249
265000,FORCED SHOWDOWN,https://store.steampowered.com/app/265000/FORCED_SHOWDOWN/?snr=1_7_7_230_150_249
3512570,Last Epoch - Woven Traveler Supporter Pack,https://store.steampowered.com/app/3512570/Last_Epoch__Woven_Traveler_Supporter_Pack/?snr=1_7_7_230_150_249
2671590,WORMHOLE,https://store.steampowered.com/app/2671590/WORMHOLE/?snr=1_7_7_230_150_249
1263160,Oppai Muse,https://store.steampowered.com/app/1263160/Oppai_Muse/?snr=1_7_7_230_150_249
1704450,ImmersiX,https://store.steampowered.com/app/1704450/ImmersiX/?snr=1_7_7_230_150_251
1796060,The Titty-Fucking Hot Spring Ryokan Ghost,https://store.steampowered.com/app/1796060/The_TittyFucking_Hot_Spring_Ryokan_Ghost/?snr=1_7_7_230_150_251
215510,Rocketbirds: Hardboiled Chicken,https://store.steampowered.com/app/215510/Rocketbirds_Hardboiled_Chicken/?snr=1_7_7_230_150_251
829940,Russian World,https://store.steampowered.com/app/829940/Russian_World/?snr=1_7_7_230_150_251
1446330,100 hidden snails,https://store.steampowered.com/app/1446330/100_hidden_snails/?snr=1_7_7_230_150_251
2968170,Hazing - Night Shift,https://store.steampowered.com/app/2968170/Hazing__Night_Shift/?snr=1_7_7_230_150_251
2868600,Anandala,https://store.steampowered.com/app/2868600/Anandala/?snr=1_7_7_230_150_251
1679700,Suhoshin,https://store.steampowered.com/app/1679700/Suhoshin/?snr=1_7_7_230_150_251
2920510,Werewolf Party,https://store.steampowered.com/app/2920510/Werewolf_Party/?snr=1_7_7_230_150_251
4092620,101 Cats Hidden in Jakarta,https://store.steampowered.com/app/4092620/101_Cats_Hidden_in_Jakarta/?snr=1_7_7_230_150_251
3129600,Hitler is my crush - Adult Content 18+,https://store.steampowered.com/app/3129600/Hitler_is_my_crush__Adult_Content_18/?snr=1_7_7_230_150_251
986280,Lingua Fleur: Lily,https://store.steampowered.com/app/986280/Lingua_Fleur_Lily/?snr=1_7_7_230_150_251
1079460,Descenders Soundtrack,https://store.steampowered.com/app/1079460/Descenders_Soundtrack/?snr=1_7_7_230_150_251
2524360,With My Past,https://store.steampowered.com/app/2524360/With_My_Past/?snr=1_7_7_230_150_251
1277830,Galactic Civilizations III - Worlds in Crisis DLC,https://store.steampowered.com/app/1277830/Galactic_Civilizations_III__Worlds_in_Crisis_DLC/?snr=1_7_7_230_150_251
2681490,Horny Housewives,https://store.steampowered.com/app/2681490/Horny_Housewives/?snr=1_7_7_230_150_251
951620,Bygone Dreams,https://store.steampowered.com/app/951620/Bygone_Dreams/?snr=1_7_7_230_150_251
1010890,Touhou Fantasia / 东方梦想曲,https://store.steampowered.com/app/1010890/Touhou_Fantasia/?snr=1_7_7_230_150_251
2004320,Duelyst II,https://store.steampowered.com/app/2004320/Duelyst_II/?snr=1_7_7_230_150_251
25806,Europa Universalis III: Heir to the Throne,https://store.steampowered.com/app/25806/Europa_Universalis_III_Heir_to_the_Throne/?snr=1_7_7_230_150_251
1027130,NEKO-NIN exHeart 2 Love+PLUS,https://store.steampowered.com/app/1027130/NEKONIN_exHeart_2_LovePLUS/?snr=1_7_7_230_150_251
2918430,Kinetic Anatomy 3D,https://store.steampowered.com/app/2918430/Kinetic_Anatomy_3D/?snr=1_7_7_230_150_251
1865170,Eden's Last Sunrise,https://store.steampowered.com/app/1865170/Edens_Last_Sunrise/?snr=1_7_7_230_150_251
1704080,Bean Stalker,https://store.steampowered.com/app/1704080/Bean_Stalker/?snr=1_7_7_230_150_251
622680,Mayhem in Single Valley,https://store.steampowered.com/app/622680/Mayhem_in_Single_Valley/?snr=1_7_7_230_150_251
1519050,SGS Heia Safari,https://store.steampowered.com/app/1519050/SGS_Heia_Safari/?snr=1_7_7_230_150_251
1493970,The Chameleon,https://store.steampowered.com/app/1493970/The_Chameleon/?snr=1_7_7_230_150_251
1314760,Battlefield 1 Shortcut Kit: Assault Bundle,https://store.steampowered.com/app/1314760/Battlefield_1_Shortcut_Kit_Assault_Bundle/?snr=1_7_7_230_150_251
1468280,Inland,https://store.steampowered.com/app/1468280/Inland/?snr=1_7_7_230_150_251
2556070,ISEKAI FRONTLINE : Summer Skin Pack,https://store.steampowered.com/app/2556070/ISEKAI_FRONTLINE__Summer_Skin_Pack/?snr=1_7_7_230_150_251
1422200,Rev,https://store.steampowered.com/app/1422200/Rev/?snr=1_7_7_230_150_251
2324150,Neuroshima Hex,https://store.steampowered.com/app/2324150/Neuroshima_Hex/?snr=1_7_7_230_150_251
1926110,Bibi & Tina - New adventures with horses,https://store.steampowered.com/app/1926110/Bibi__Tina__New_adventures_with_horses/?snr=1_7_7_230_150_251
2973440,Coloring Pixels - Pets Pack,https://store.steampowered.com/app/2973440/Coloring_Pixels__Pets_Pack/?snr=1_7_7_230_150_251
1937720,Kamifuda,https://store.steampowered.com/app/1937720/Kamifuda/?snr=1_7_7_230_150_251
323341,Oddworld: New 'n' Tasty - Alf's Escape DLC,https://store.steampowered.com/app/323341/Oddworld_New_n_Tasty__Alfs_Escape_DLC/?snr=1_7_7_230_150_251
2590890,KonoSuba: God's Blessing on this Wonderful World! Love For These Clothes Of Desire! - Megumin Special Swimsuit DLC,https://store.steampowered.com/app/2590890/KonoSuba_Gods_Blessing_on_this_Wonderful_World_Love_For_These_Clothes_Of_Desire__Megumin_Special_Swimsuit_DLC/?snr=1_7_7_230_150_251
1639930,Last Days,https://store.steampowered.com/app/1639930/Last_Days/?snr=1_7_7_230_150_251
1144110,Open World Game: the Open World Game,https://store.steampowered.com/app/1144110/Open_World_Game_the_Open_World_Game/?snr=1_7_7_230_150_251
1952760,RGB Rush,https://store.steampowered.com/app/1952760/RGB_Rush/?snr=1_7_7_230_150_251
2773520,完美恋人~fragile love,https://store.steampowered.com/app/2773520/fragile_love/?snr=1_7_7_230_150_251
619780,The Swords of Ditto: Mormo's Curse,https://store.steampowered.com/app/619780/The_Swords_of_Ditto_Mormos_Curse/?snr=1_7_7_230_150_251
1221640,Ultra Foodmess,https://store.steampowered.com/app/1221640/Ultra_Foodmess/?snr=1_7_7_230_150_251
23600,Depths of Peril,https://store.steampowered.com/app/23600/Depths_of_Peril/?snr=1_7_7_230_150_251
1840890,My Friend Peppa Pig: Pirate Adventures,https://store.steampowered.com/app/1840890/My_Friend_Peppa_Pig_Pirate_Adventures/?snr=1_7_7_230_150_251
2051130,Ghostland Yard,https://store.steampowered.com/app/2051130/Ghostland_Yard/?snr=1_7_7_230_150_251
1065320,REKT! High Octane Stunts,https://store.steampowered.com/app/1065320/REKT_High_Octane_Stunts/?snr=1_7_7_230_150_251
558100,Art of War: Red Tides,https://store.steampowered.com/app/558100/Art_of_War_Red_Tides/?snr=1_7_7_230_150_251
1032700,Bus Driving Sim 22,https://store.steampowered.com/app/1032700/Bus_Driving_Sim_22/?snr=1_7_7_230_150_251
1029570,Perfect Round Disc Golf,https://store.steampowered.com/app/1029570/Perfect_Round_Disc_Golf/?snr=1_7_7_230_150_251
1029650,יום פתוח (Open Day),https://store.steampowered.com/app/1029650/__Open_Day/?snr=1_7_7_230_150_251
471920,Pan-Pan,https://store.steampowered.com/app/471920/PanPan/?snr=1_7_7_230_150_251
3035490,N3Rally,https://store.steampowered.com/app/3035490/N3Rally/?snr=1_7_7_230_150_251
2344060,Dimensional Animals,https://store.steampowered.com/app/2344060/Dimensional_Animals/?snr=1_7_7_230_150_251
2797180,咫尺遥心-Proof of existence,https://store.steampowered.com/app/2797180/Proof_of_existence/?snr=1_7_7_230_150_251
2406200,VR Hentai Simulation,https://store.steampowered.com/app/2406200/VR_Hentai_Simulation/?snr=1_7_7_230_150_251
1847120,11F,https://store.steampowered.com/app/1847120/11F/?snr=1_7_7_230_150_251
1029412,Fate/EXTELLA LINK - Black Elegance,https://store.steampowered.com/app/1029412/FateEXTELLA_LINK__Black_Elegance/?snr=1_7_7_230_150_251
1556727,Capcom Arcade Stadium：Giga Wing,https://store.steampowered.com/app/1556727/Capcom_Arcade_StadiumGiga_Wing/?snr=1_7_7_230_150_251
1237770,Age of Empires: Definitive Edition Soundtrack,https://store.steampowered.com/app/1237770/Age_of_Empires_Definitive_Edition_Soundtrack/?snr=1_7_7_230_150_251
690810,Killing Floor: Incursion,https://store.steampowered.com/app/690810/Killing_Floor_Incursion/?snr=1_7_7_230_150_251
3403720,Miami Paradise,https://store.steampowered.com/app/3403720/Miami_Paradise/?snr=1_7_7_230_150_251
1914740,A HERO AND A GARDEN,https://store.steampowered.com/app/1914740/A_HERO_AND_A_GARDEN/?snr=1_7_7_230_150_251
389670,Pacer,https://store.steampowered.com/app/389670/Pacer/?snr=1_7_7_230_150_251
2832380,Fleximan,https://store.steampowered.com/app/2832380/Fleximan/?snr=1_7_7_230_150_251
468723,Tabletop Simulator - Warfighter,https://store.steampowered.com/app/468723/Tabletop_Simulator__Warfighter/?snr=1_7_7_230_150_251
1779460,My Name is Mayo 3,https://store.steampowered.com/app/1779460/My_Name_is_Mayo_3/?snr=1_7_7_230_150_251
2909230,This Curse Is Metal as Hell! | Kusodeka Bayashi,https://store.steampowered.com/app/2909230/This_Curse_Is_Metal_as_Hell__Kusodeka_Bayashi/?snr=1_7_7_230_150_251
1695230,"Save Me, Sakuya-san!: Remilia Scarlet's Coin And Glass Game.",https://store.steampowered.com/app/1695230/Save_Me_Sakuyasan_Remilia_Scarlets_Coin_And_Glass_Game/?snr=1_7_7_230_150_251
1517560,Droplet: States of Matter,https://store.steampowered.com/app/1517560/Droplet_States_of_Matter/?snr=1_7_7_230_150_251
570361,Tricky Towers - Candy Bricks,https://store.steampowered.com/app/570361/Tricky_Towers__Candy_Bricks/?snr=1_7_7_230_150_251
2168530,The Crimson Flower that Divides: Lunar Coupling,https://store.steampowered.com/app/2168530/The_Crimson_Flower_that_Divides_Lunar_Coupling/?snr=1_7_7_230_150_251
776920,3DCoat Modding Tool,https://store.steampowered.com/app/776920/3DCoat_Modding_Tool/?snr=1_7_7_230_150_251
461220,Beglitched,https://store.steampowered.com/app/461220/Beglitched/?snr=1_7_7_230_150_251
2283550,Deceive Inc. - Black Tie DLC,https://store.steampowered.com/app/2283550/Deceive_Inc__Black_Tie_DLC/?snr=1_7_7_230_150_251
1032790,Journey of Greed,https://store.steampowered.com/app/1032790/Journey_of_Greed/?snr=1_7_7_230_150_251
761670,Grisaia Phantom Trigger Vol.4,https://store.steampowered.com/app/761670/Grisaia_Phantom_Trigger_Vol4/?snr=1_7_7_230_150_251
28012,Kane & Lynch 2: Multiplayer Masks Pack,https://store.steampowered.com/app/28012/Kane__Lynch_2_Multiplayer_Masks_Pack/?snr=1_7_7_230_150_251
705450,Wunderdoktor,https://store.steampowered.com/app/705450/Wunderdoktor/?snr=1_7_7_230_150_251
1029170,Skautfold: Moonless Knight,https://store.steampowered.com/app/1029170/Skautfold_Moonless_Knight/?snr=1_7_7_230_150_251
2855630,WWE 2K24 Global Superstars Pack,https://store.steampowered.com/app/2855630/WWE_2K24_Global_Superstars_Pack/?snr=1_7_7_230_150_251
957820,Across the Grooves,https://store.steampowered.com/app/957820/Across_the_Grooves/?snr=1_7_7_230_150_251
1692260,Xuan-Yuan Sword: The Scar of Sky OST,https://store.steampowered.com/app/1692260/XuanYuan_Sword_The_Scar_of_Sky_OST/?snr=1_7_7_230_150_251
300540,Sweet Lily Dreams,https://store.steampowered.com/app/300540/Sweet_Lily_Dreams/?snr=1_7_7_230_150_251
772610,Q-YO Blaster,https://store.steampowered.com/app/772610/QYO_Blaster/?snr=1_7_7_230_150_251
1683100,Ultra Age,https://store.steampowered.com/app/1683100/Ultra_Age/?snr=1_7_7_230_150_251
1770500,Gigantosaurus: Dino Kart,https://store.steampowered.com/app/1770500/Gigantosaurus_Dino_Kart/?snr=1_7_7_230_150_251
1003490,cat notebook,https://store.steampowered.com/app/1003490/cat_notebook/?snr=1_7_7_230_150_251
3336460,Snakeloop,https://store.steampowered.com/app/3336460/Snakeloop/?snr=1_7_7_230_150_251
2753730,"美女,应接不暇",https://store.steampowered.com/app/2753730/_/?snr=1_7_7_230_150_251
640800,Skyfront VR,https://store.steampowered.com/app/640800/Skyfront_VR/?snr=1_7_7_230_150_251
377690,Starlight Vega,https://store.steampowered.com/app/377690/Starlight_Vega/?snr=1_7_7_230_150_251
1251850,Inferno - Beyond the 7th Circle,https://store.steampowered.com/app/1251850/Inferno__Beyond_the_7th_Circle/?snr=1_7_7_230_150_251
2739600,Kalpa of Sword,https://store.steampowered.com/app/2739600/Kalpa_of_Sword/?snr=1_7_7_230_150_251
687750,Yandere School,https://store.steampowered.com/app/687750/Yandere_School/?snr=1_7_7_230_150_251
2451190,Kebabstar 🌯⭐,https://store.steampowered.com/app/2451190/Kebabstar/?snr=1_7_7_230_150_253
290790,Grey Goo,https://store.steampowered.com/app/290790/Grey_Goo/?snr=1_7_7_230_150_253
1388230,DANMAKAI: Red Forbidden Fruit,https://store.steampowered.com/app/1388230/DANMAKAI_Red_Forbidden_Fruit/?snr=1_7_7_230_150_253
1824290,100 Pumpkins 2,https://store.steampowered.com/app/1824290/100_Pumpkins_2/?snr=1_7_7_230_150_253
1851790,Dungeon Maker,https://store.steampowered.com/app/1851790/Dungeon_Maker/?snr=1_7_7_230_150_253
526140,The Gallery - Episode 2: Heart of the Emberstone,https://store.steampowered.com/app/526140/The_Gallery__Episode_2_Heart_of_the_Emberstone/?snr=1_7_7_230_150_253
340340,Domestic Dog,https://store.steampowered.com/app/340340/Domestic_Dog/?snr=1_7_7_230_150_253
2827560,100 Romantic Cats,https://store.steampowered.com/app/2827560/100_Romantic_Cats/?snr=1_7_7_230_150_253
1232640,Alpaca Ball: Allstars,https://store.steampowered.com/app/1232640/Alpaca_Ball_Allstars/?snr=1_7_7_230_150_253
3409500,Crabs,https://store.steampowered.com/app/3409500/Crabs/?snr=1_7_7_230_150_253
956600,Magebuster: Amorous Augury,https://store.steampowered.com/app/956600/Magebuster_Amorous_Augury/?snr=1_7_7_230_150_253
1106860,AHEGAL SEASONS,https://store.steampowered.com/app/1106860/AHEGAL_SEASONS/?snr=1_7_7_230_150_253
1171440,Hentai Halloween,https://store.steampowered.com/app/1171440/Hentai_Halloween/?snr=1_7_7_230_150_253
1629210,Tales Of Aravorn: An Elven Marriage,https://store.steampowered.com/app/1629210/Tales_Of_Aravorn_An_Elven_Marriage/?snr=1_7_7_230_150_253
2474700,"Of the Red, the Light, and the Ayakashi Tsuzuri",https://store.steampowered.com/app/2474700/Of_the_Red_the_Light_and_the_Ayakashi_Tsuzuri/?snr=1_7_7_230_150_253
953870,Space Robinson: Hardcore Roguelike Action,https://store.steampowered.com/app/953870/Space_Robinson_Hardcore_Roguelike_Action/?snr=1_7_7_230_150_253
2514850,Maid Slaves & Golden Dungeon,https://store.steampowered.com/app/2514850/Maid_Slaves__Golden_Dungeon/?snr=1_7_7_230_150_253
1056350,Wizard Warfare,https://store.steampowered.com/app/1056350/Wizard_Warfare/?snr=1_7_7_230_150_253
2543350,KoroNeko,https://store.steampowered.com/app/2543350/KoroNeko/?snr=1_7_7_230_150_253
3147870,In My Head,https://store.steampowered.com/app/3147870/In_My_Head/?snr=1_7_7_230_150_253
2907870,Room 817: Director's Cut,https://store.steampowered.com/app/2907870/Room_817_Directors_Cut/?snr=1_7_7_230_150_253
3356340,The Original Moorhuhn Hunt,https://store.steampowered.com/app/3356340/The_Original_Moorhuhn_Hunt/?snr=1_7_7_230_150_253
2685480,時巡る宝石精霊,https://store.steampowered.com/app/2685480/_/?snr=1_7_7_230_150_253
2214970,Get To The Gate,https://store.steampowered.com/app/2214970/Get_To_The_Gate/?snr=1_7_7_230_150_253
2303720,Multiplayer Cowboys,https://store.steampowered.com/app/2303720/Multiplayer_Cowboys/?snr=1_7_7_230_150_253
1462420,TWWWR,https://store.steampowered.com/app/1462420/TWWWR/?snr=1_7_7_230_150_253
3649900,Keep Me Gifted,https://store.steampowered.com/app/3649900/Keep_Me_Gifted/?snr=1_7_7_230_150_253
948880,Arena Renovation,https://store.steampowered.com/app/948880/Arena_Renovation/?snr=1_7_7_230_150_253
1323420,H-SNIPER: World War II,https://store.steampowered.com/app/1323420/HSNIPER_World_War_II/?snr=1_7_7_230_150_253
410990,Master of Orion 3,https://store.steampowered.com/app/410990/Master_of_Orion_3/?snr=1_7_7_230_150_253
246070,Hack 'n' Slash,https://store.steampowered.com/app/246070/Hack_n_Slash/?snr=1_7_7_230_150_253
3299460,Arcade Empire Tycoon,https://store.steampowered.com/app/3299460/Arcade_Empire_Tycoon/?snr=1_7_7_230_150_253
3712020,意识分裂开篇季,https://store.steampowered.com/app/3712020/_/?snr=1_7_7_230_150_253
435490,Pierhead Arcade,https://store.steampowered.com/app/435490/Pierhead_Arcade/?snr=1_7_7_230_150_253
218820,Mercenary Kings: Reloaded Edition,https://store.steampowered.com/app/218820/Mercenary_Kings_Reloaded_Edition/?snr=1_7_7_230_150_253
3015350,Echoes of Dread,https://store.steampowered.com/app/3015350/Echoes_of_Dread/?snr=1_7_7_230_150_253
2066950,Quadrata,https://store.steampowered.com/app/2066950/Quadrata/?snr=1_7_7_230_150_253
2430680,Hope is Gone,https://store.steampowered.com/app/2430680/Hope_is_Gone/?snr=1_7_7_230_150_253
562480,Corona Blossom Vol.3 Journey to the Stars,https://store.steampowered.com/app/562480/Corona_Blossom_Vol3_Journey_to_the_Stars/?snr=1_7_7_230_150_253
2086820,Heroes of Hellas Origins: Part Two,https://store.steampowered.com/app/2086820/Heroes_of_Hellas_Origins_Part_Two/?snr=1_7_7_230_150_253
2134030,Picma - Picture Enigmas,https://store.steampowered.com/app/2134030/Picma__Picture_Enigmas/?snr=1_7_7_230_150_253
3391190,OREBLAZE,https://store.steampowered.com/app/3391190/OREBLAZE/?snr=1_7_7_230_150_253
3168370,Bring Me...,https://store.steampowered.com/app/3168370/Bring_Me/?snr=1_7_7_230_150_253
2346470,All Goblin,https://store.steampowered.com/app/2346470/All_Goblin/?snr=1_7_7_230_150_253
2068980,Escape from Grustovia,https://store.steampowered.com/app/2068980/Escape_from_Grustovia/?snr=1_7_7_230_150_253
2180040,Legacy's Allure,https://store.steampowered.com/app/2180040/Legacys_Allure/?snr=1_7_7_230_150_253
699540,Argonus and the Gods of Stone,https://store.steampowered.com/app/699540/Argonus_and_the_Gods_of_Stone/?snr=1_7_7_230_150_253
2323980,Dungeons & Jewels,https://store.steampowered.com/app/2323980/Dungeons__Jewels/?snr=1_7_7_230_150_253
2145220,Silence Channel 2,https://store.steampowered.com/app/2145220/Silence_Channel_2/?snr=1_7_7_230_150_253
1166230,1812: Napoleon Wars,https://store.steampowered.com/app/1166230/1812_Napoleon_Wars/?snr=1_7_7_230_150_253
1429350,MH-Zombie,https://store.steampowered.com/app/1429350/MHZombie/?snr=1_7_7_230_150_253
2133950,Living Legends: The Blue Chamber Collector's Edition,https://store.steampowered.com/app/2133950/Living_Legends_The_Blue_Chamber_Collectors_Edition/?snr=1_7_7_230_150_253
2404510,Lucky Hero,https://store.steampowered.com/app/2404510/Lucky_Hero/?snr=1_7_7_230_150_253
1108250,All Systems Operational,https://store.steampowered.com/app/1108250/All_Systems_Operational/?snr=1_7_7_230_150_253
2354300,SEX × HEX,https://store.steampowered.com/app/2354300/SEX_x_HEX/?snr=1_7_7_230_150_253
2785330,6-Sided Stories,https://store.steampowered.com/app/2785330/6Sided_Stories/?snr=1_7_7_230_150_253
1028850,Baldina's Basis in Education Literary Grammar,https://store.steampowered.com/app/1028850/Baldinas_Basis_in_Education_Literary_Grammar/?snr=1_7_7_230_150_253
1177640,ROCKETRON,https://store.steampowered.com/app/1177640/ROCKETRON/?snr=1_7_7_230_150_253
412930,Farm Mania: Hot Vacation,https://store.steampowered.com/app/412930/Farm_Mania_Hot_Vacation/?snr=1_7_7_230_150_253
3303790,Death Delivery,https://store.steampowered.com/app/3303790/Death_Delivery/?snr=1_7_7_230_150_253
457890,TumbleSeed,https://store.steampowered.com/app/457890/TumbleSeed/?snr=1_7_7_230_150_253
591760,HyperBrawl Tournament,https://store.steampowered.com/app/591760/HyperBrawl_Tournament/?snr=1_7_7_230_150_253
511350,Mr. Massagy,https://store.steampowered.com/app/511350/Mr_Massagy/?snr=1_7_7_230_150_253
1676870,ECO HOLE,https://store.steampowered.com/app/1676870/ECO_HOLE/?snr=1_7_7_230_150_253
3149960,American Election Simulator,https://store.steampowered.com/app/3149960/American_Election_Simulator/?snr=1_7_7_230_150_253
2413940,Liberation,https://store.steampowered.com/app/2413940/Liberation/?snr=1_7_7_230_150_253
444670,Super Impossible Road,https://store.steampowered.com/app/444670/Super_Impossible_Road/?snr=1_7_7_230_150_253
1790360,Heist Kitty: Multiplayer Cat Simulator Game,https://store.steampowered.com/app/1790360/Heist_Kitty_Multiplayer_Cat_Simulator_Game/?snr=1_7_7_230_150_253
2361610,In His Time,https://store.steampowered.com/app/2361610/In_His_Time/?snr=1_7_7_230_150_253
2092260,Pinch of Fighting Girls,https://store.steampowered.com/app/2092260/Pinch_of_Fighting_Girls/?snr=1_7_7_230_150_253
1283280,Insexsity,https://store.steampowered.com/app/1283280/Insexsity/?snr=1_7_7_230_150_253
738860,Jetstream,https://store.steampowered.com/app/738860/Jetstream/?snr=1_7_7_230_150_253
3911560,Hentai Bae Sunny,https://store.steampowered.com/app/3911560/Hentai_Bae_Sunny/?snr=1_7_7_230_150_253
266230,Last Dream,https://store.steampowered.com/app/266230/Last_Dream/?snr=1_7_7_230_150_253
565120,The Station,https://store.steampowered.com/app/565120/The_Station/?snr=1_7_7_230_150_253
